Environment Id,Observation Space,Action Space,Reward Range,tStepL,Trials,rThresh,Action Meanings
gym-core.PhoenixSync-v0,"Box(210, 160, 3)",<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c661eb8>,"(-inf, inf)",100000,100,None,N/A
gym-core.TimePilot-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c64b048>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c65fc18>,"(-inf, inf)",100000,100,None,N/A
gym-core.AmidarSync-v0,"Box(210, 160, 3)",<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b77f0>,"(-inf, inf)",100000,100,None,N/A
flashgames.GasSand-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f82b64df6d8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6c7898>,"(-inf, inf)",20000,100,None,N/A
gym-core.KungFuMasterDeterministicSlow-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6b7470>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b7780>,"(-inf, inf)",75000,100,None,N/A
wob.mini.LoginUser-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6a5ef0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c652908>,"(-inf, inf)",10000000,100,None,N/A
flashgames.BulletHeaven2-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6b7470>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b77f0>,"(-inf, inf)",20000,100,None,N/A
PredictObsCartpole-v0,"Box(4,)","Tuple(Discrete(2), Box(4,), Box(4,), Box(4,), Box(4,), Box(4,))","(-inf, inf)",200,100,None,N/A
flashgames.Cloud9-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c661c18>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b6d30>,"(-inf, inf)",20000,100,None,N/A
wob.real.Signup-4-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c66a518>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c66a278>,"(-inf, inf)",10000000,100,None,N/A
flashgames.JonnyBackflip-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f82b64df6d8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c677b00>,"(-inf, inf)",20000,100,None,N/A
flashgames.GravityBall-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6fdf28>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c65f5f8>,"(-inf, inf)",20000,100,None,N/A
flashgames.VideoGameMonster-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c66a4a8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c66a908>,"(-inf, inf)",20000,100,None,N/A
flashgames.RollTheCluster-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6b0d68>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b7400>,"(-inf, inf)",20000,100,None,N/A
flashgames.FpaWorld1Remix-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6c7198>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6c7c50>,"(-inf, inf)",20000,100,None,N/A
flashgames.MarblesShooter-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c66abe0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c66a470>,"(-inf, inf)",20000,100,None,N/A
gym-core.NameThisGameDeterministicSync-v0,"Box(210, 160, 3)",<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c66a320>,"(-inf, inf)",75000,100,None,N/A
flashgames.MiniSportsChallenge-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6b67f0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b73c8>,"(-inf, inf)",20000,100,None,N/A
flashgames.Aerorumble-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6bb2e8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6bd550>,"(-inf, inf)",20000,100,None,N/A
flashgames.CaptainNutty-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c705dd8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b7278>,"(-inf, inf)",20000,100,None,N/A
gym-core.KungFuMasterNoFrameskip-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c705e80>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c677ac8>,"(-inf, inf)",400000,100,None,N/A
flashgames.BubblePopAdventure-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c677358>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b6b38>,"(-inf, inf)",20000,100,None,N/A
gym-core.AirRaid30FPS-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6c7f28>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6c7320>,"(-inf, inf)",100000,100,None,N/A
gym-core.PongSlow-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c677940>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6779e8>,"(-inf, inf)",100000,100,None,N/A
gym-core.ElevatorActionSlow-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6b7ef0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b7be0>,"(-inf, inf)",100000,100,None,N/A
flashgames.RoadblockAttack-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6b77f0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c677a90>,"(-inf, inf)",20000,100,None,N/A
flashgames.MonsterLabFeedThemAll-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c661dd8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c652f60>,"(-inf, inf)",20000,100,None,N/A
flashgames.HeatRushFutureLvl11-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c66ab70>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b7550>,"(-inf, inf)",20000,100,None,N/A
wob.mini.GuessNumber-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c64b048>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6c72e8>,"(-inf, inf)",10000000,100,None,N/A
wob.mini.DragSortNumbers-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f82b64df6d8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6bd9e8>,"(-inf, inf)",10000000,100,None,N/A
flashgames.SmileyPuzzle-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6b7940>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c66a4a8>,"(-inf, inf)",20000,100,None,N/A
flashgames.SuperIdleMaster-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6b6908>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b6320>,"(-inf, inf)",20000,100,None,N/A
flashgames.AmericanRacingLvl13-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6bb1d0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c661f28>,"(-inf, inf)",20000,100,None,N/A
Acrobot-v1,"Box(6,)",Discrete(3),"(-inf, inf)",500,100,None,[0...2]
gym-core.AmidarDeterministicSlow-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6a5ef0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c65f3c8>,"(-inf, inf)",75000,100,None,N/A
flashgames.TechnoMania-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6b7f60>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b7908>,"(-inf, inf)",20000,100,None,N/A
flashgames.BubbleBlubbs-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c66a470>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c66a0b8>,"(-inf, inf)",20000,100,None,N/A
flashgames.MazeEye-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c661f98>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b7208>,"(-inf, inf)",20000,100,None,N/A
flashgames.AspenSecret-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c661dd8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6c7358>,"(-inf, inf)",20000,100,None,N/A
gym-core.AsterixDeterministic-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c64b0f0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6bdd30>,"(-inf, inf)",100000,100,None,N/A
gym-core.ChopperCommand-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6bd898>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6bdac8>,"(-inf, inf)",100000,100,None,N/A
gym-core.AmidarDeterministic-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6a5ef0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6bdfd0>,"(-inf, inf)",100000,100,None,N/A
flashgames.HalloweenExplorer-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c705c88>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c65f588>,"(-inf, inf)",20000,100,None,N/A
gym-core.PitfallSlow-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c685588>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6859e8>,"(-inf, inf)",100000,100,None,N/A
flashgames.DnaLabRush-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6777b8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c677a58>,"(-inf, inf)",20000,100,None,N/A
gym-core.DoubleDunk-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c7055f8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c685d68>,"(-inf, inf)",100000,100,None,N/A
gym-core.UpNDown-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c705c88>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b6fd0>,"(-inf, inf)",100000,100,None,N/A
flashgames.ZombieTdReborn-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c705dd8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c685a20>,"(-inf, inf)",20000,100,None,N/A
gym-core.BreakoutDeterministicSync-v0,"Box(210, 160, 3)",<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c661f28>,"(-inf, inf)",75000,100,None,N/A
flashgames.Dodge-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c65f400>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c65fba8>,"(-inf, inf)",20000,100,None,N/A
flashgames.ChockABox-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c685668>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c685710>,"(-inf, inf)",20000,100,None,N/A
gym-core.MsPacmanDeterministic-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6b0d68>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b7a20>,"(-inf, inf)",100000,100,None,N/A
flashgames.NeonRaceLvl5-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c67fba8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c67f978>,"(-inf, inf)",20000,100,None,N/A
flashgames.PoliceHotRacing-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6fdf28>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c661f98>,"(-inf, inf)",20000,100,None,N/A
flashgames.WonderRocket-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c685550>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c685438>,"(-inf, inf)",20000,100,None,N/A
gym-core.KangarooSlow-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c64b0f0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b6748>,"(-inf, inf)",100000,100,None,N/A
gym-core.Tennis-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c652f28>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c705e80>,"(-inf, inf)",100000,100,None,N/A
gym-core.Kangaroo30FPS-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c67feb8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c67f518>,"(-inf, inf)",100000,100,None,N/A
flashgames.RollingHills-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c652908>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c661fd0>,"(-inf, inf)",20000,100,None,N/A
flashgames.Blosics2LevelPack-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6fdf28>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c705518>,"(-inf, inf)",20000,100,None,N/A
gym-core.PhoenixNoFrameskip-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c685a90>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6855f8>,"(-inf, inf)",400000,100,None,N/A
flashgames.AbductionGrannysVersion-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c64b048>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b7ef0>,"(-inf, inf)",20000,100,None,N/A
gym-core.EnduroDeterministicSlow-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c67f6d8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c67f6a0>,"(-inf, inf)",75000,100,None,N/A
flashgames.SpacePunkRacerLvl2-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f82b64df6d8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c7055f8>,"(-inf, inf)",20000,100,None,N/A
flashgames.Paintwars-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6852b0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6858d0>,"(-inf, inf)",20000,100,None,N/A
gym-core.RobotankDeterministicSync-v0,"Box(210, 160, 3)",<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6bd978>,"(-inf, inf)",75000,100,None,N/A
gym-core.Jamesbond-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c67f898>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c67f2b0>,"(-inf, inf)",100000,100,None,N/A
gym-core.TennisSync-v0,"Box(210, 160, 3)",<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c705c88>,"(-inf, inf)",100000,100,None,N/A
gym-core.ElevatorActionNoFrameskip-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f82b64df6d8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c661eb8>,"(-inf, inf)",400000,100,None,N/A
flashgames.DontPanic-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c685390>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c685f98>,"(-inf, inf)",20000,100,None,N/A
flashgames.EvolutionRacingLvl6-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6fdf28>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c705518>,"(-inf, inf)",20000,100,None,N/A
gym-core.WizardOfWorSync-v0,"Box(210, 160, 3)",<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c67fbe0>,"(-inf, inf)",100000,100,None,N/A
gym-core.Berzerk30FPS-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6b0d68>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c677278>,"(-inf, inf)",100000,100,None,N/A
gym-core.Seaquest30FPS-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c685630>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c685898>,"(-inf, inf)",100000,100,None,N/A
gym-core.Seaquest30FPS-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f82b64df6d8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c705400>,"(-inf, inf)",100000,100,None,N/A
flashgames.PixelBasher-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c67fe10>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c67f2e8>,"(-inf, inf)",20000,100,None,N/A
flashgames.InfernalMess-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c652f98>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b7400>,"(-inf, inf)",20000,100,None,N/A
gym-core.Freeway30FPS-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c685dd8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c685c18>,"(-inf, inf)",100000,100,None,N/A
gym-core.FishingDerbyDeterministic-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6fdf28>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c7055f8>,"(-inf, inf)",100000,100,None,N/A
flashgames.Firebug-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c67f7f0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c67ff28>,"(-inf, inf)",20000,100,None,N/A
gym-core.UpNDownDeterministic-v3,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c64b048>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b6400>,"(-inf, inf)",100000,100,None,N/A
gym-core.BreakoutDeterministic-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c685c88>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c685320>,"(-inf, inf)",100000,100,None,N/A
flashgames.EasterBunnyEggs-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c652fd0>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c705518>,"(-inf, inf)",20000,100,None,N/A
gym-core.RoadRunner-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c67f160>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c67fc50>,"(-inf, inf)",100000,100,None,N/A
flashgames.Pyro-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c652f60>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c65f550>,"(-inf, inf)",20000,100,None,N/A
gym-core.Atlantis30FPS-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c685ba8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c685eb8>,"(-inf, inf)",100000,100,None,N/A
flashgames.PenguinHeroes-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c6b0d68>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c705400>,"(-inf, inf)",20000,100,None,N/A
flashgames.Solarsaurs-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f82b64df6d8>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c6b7e10>,"(-inf, inf)",20000,100,None,N/A
flashgames.TerrestrialConflict-v0,<universe.spaces.vnc_observation_space.VNCObservationSpace object at 0x7f829c67f630>,<universe.spaces.vnc_action_space.VNCActionSpace object at 0x7f829c67fc88>,"(-inf, inf)",20000,100,None,N/A
